,CRSArrTime,DayOfWeek,DayofMonth,Dest,DestUTC,Distance,FlightDate,FltTime,Marketing_Airline_Network,Month,OrgUTC,Origin,Quarter,Tail_Number,TaxiIn,TaxiOut,WheelsOff,WheelsOn,Year,fltID,dtyRepTmUTC,dtyRelTmUTC
1070,2153.0,6.0,29.0,GJT,2020-03-01 03:30:00+00:00,216.0,2020-02-29,0 days 00:46:00,DL,2.0,2020-03-01 02:44:00+00:00,SLC,1.0,N629BR,3.0,12.0,2056.0,2127.0,2020.0,38225.0,2020-03-01 01:59:00+00:00,2020-03-01 05:23:00+00:00
1071,2214.0,6.0,29.0,DEN,2020-03-01 04:38:00+00:00,391.0,2020-02-29,0 days 01:52:00,DL,2.0,2020-03-01 02:46:00+00:00,SLC,1.0,N856DN,33.0,24.0,2110.0,2205.0,2020.0,91840.0,2020-03-01 01:59:00+00:00,2020-03-01 05:23:00+00:00
1072,2251.0,6.0,29.0,CHA,2020-03-01 03:25:00+00:00,106.0,2020-02-29,0 days 00:38:00,DL,2.0,2020-03-01 02:47:00+00:00,ATL,1.0,N937XJ,3.0,12.0,2259.0,2322.0,2020.0,4810.0,2020-03-01 02:02:00+00:00,2020-03-01 05:23:00+00:00
1073,2143.0,6.0,29.0,SAN,2020-03-01 04:38:00+00:00,626.0,2020-02-29,0 days 01:48:00,DL,2.0,2020-03-01 02:50:00+00:00,SLC,1.0,N315DN,4.0,14.0,2104.0,2134.0,2020.0,90573.0,2020-03-01 02:02:00+00:00,2020-03-01 05:23:00+00:00
1074,2229.0,6.0,29.0,FCA,2020-03-01 04:35:00+00:00,531.0,2020-02-29,0 days 01:44:00,DL,2.0,2020-03-01 02:51:00+00:00,SLC,1.0,N332NW,5.0,22.0,2113.0,2230.0,2020.0,90258.0,2020-03-01 02:06:00+00:00,2020-03-01 05:02:00+00:00
1075,2149.0,6.0,29.0,LWS,2020-03-01 04:17:00+00:00,461.0,2020-02-29,0 days 01:26:00,DL,2.0,2020-03-01 02:51:00+00:00,SLC,1.0,N506CA,2.0,20.0,2111.0,2115.0,2020.0,38134.0,2020-03-01 02:06:00+00:00,2020-03-01 05:02:00+00:00
1076,2209.0,6.0,29.0,MFR,2020-03-01 04:42:00+00:00,575.0,2020-02-29,0 days 01:49:00,DL,2.0,2020-03-01 02:53:00+00:00,SLC,1.0,N907SW,2.0,18.0,2111.0,2140.0,2020.0,37911.0,2020-03-01 02:08:00+00:00,2020-03-01 05:10:00+00:00
1077,2203.0,6.0,29.0,MSO,2020-03-01 04:25:00+00:00,436.0,2020-02-29,0 days 01:31:00,DL,2.0,2020-03-01 02:54:00+00:00,SLC,1.0,N336NB,5.0,20.0,2114.0,2220.0,2020.0,91228.0,2020-03-01 02:08:00+00:00,2020-03-01 05:10:00+00:00
1078,2152.0,6.0,29.0,SMF,2020-03-01 04:47:00+00:00,532.0,2020-02-29,0 days 01:53:00,DL,2.0,2020-03-01 02:54:00+00:00,SLC,1.0,N920DU,7.0,22.0,2116.0,2140.0,2020.0,90870.0,2020-03-01 02:09:00+00:00,2020-03-01 05:01:00+00:00
1079,2224.0,6.0,29.0,BZN,2020-03-01 04:16:00+00:00,347.0,2020-02-29,0 days 01:19:00,DL,2.0,2020-03-01 02:57:00+00:00,SLC,1.0,N353DN,4.0,19.0,2116.0,2212.0,2020.0,90632.0,2020-03-01 02:09:00+00:00,2020-03-01 05:01:00+00:00
1080,2120.0,6.0,29.0,LAS,2020-03-01 04:22:00+00:00,368.0,2020-02-29,0 days 01:25:00,DL,2.0,2020-03-01 02:57:00+00:00,SLC,1.0,N328DN,6.0,19.0,2116.0,2116.0,2020.0,91641.0,2020-03-01 02:12:00+00:00,2020-03-01 05:14:00+00:00
1081,2237.0,6.0,29.0,PHX,2020-03-01 04:29:00+00:00,507.0,2020-02-29,0 days 01:28:00,DL,2.0,2020-03-01 03:01:00+00:00,SLC,1.0,N379DN,5.0,9.0,2110.0,2224.0,2020.0,90368.0,2020-03-01 02:12:00+00:00,2020-03-01 05:14:00+00:00
1082,2206.0,6.0,29.0,BOI,2020-03-01 04:08:00+00:00,290.0,2020-02-29,0 days 01:04:00,DL,2.0,2020-03-01 03:04:00+00:00,SLC,1.0,N329NW,4.0,14.0,2118.0,2204.0,2020.0,90621.0,2020-03-01 02:19:00+00:00,2020-03-01 05:24:00+00:00
1083,2240.0,6.0,29.0,PHX,2020-03-01 04:39:00+00:00,370.0,2020-02-29,0 days 01:30:00,DL,2.0,2020-03-01 03:09:00+00:00,LAX,1.0,N631CZ,6.0,20.0,2029.0,2233.0,2020.0,126545.0,2020-03-01 02:19:00+00:00,2020-03-01 05:24:00+00:00
1084,2312.0,6.0,29.0,SHV,2020-03-01 04:58:00+00:00,551.0,2020-02-29,0 days 01:43:00,DL,2.0,2020-03-01 03:15:00+00:00,ATL,1.0,N668CA,4.0,14.0,2329.0,2354.0,2020.0,2804.0,2020-03-01 02:30:00+00:00,2020-03-01 05:17:00+00:00
1085,2143.0,6.0,29.0,GEG,2020-03-01 04:32:00+00:00,224.0,2020-02-29,0 days 00:56:00,DL,2.0,2020-03-01 03:36:00+00:00,SEA,1.0,N365NB,4.0,16.0,2052.0,2128.0,2020.0,91094.0,2020-03-01 02:30:00+00:00,2020-03-01 05:17:00+00:00
1086,2155.0,6.0,29.0,EUG,2020-03-01 04:40:00+00:00,234.0,2020-02-29,0 days 00:58:00,DL,2.0,2020-03-01 03:42:00+00:00,SEA,1.0,N273SY,4.0,15.0,2057.0,2136.0,2020.0,37941.0,2020-03-01 02:57:00+00:00,2020-03-01 05:52:00+00:00
1087,2310.0,6.0,29.0,BOI,2020-03-01 05:07:00+00:00,399.0,2020-02-29,0 days 01:23:00,DL,2.0,2020-03-01 03:44:00+00:00,SEA,1.0,N293SY,4.0,14.0,2058.0,2303.0,2020.0,37917.0,2020-03-01 02:57:00+00:00,2020-03-01 05:52:00+00:00
1088,2158.0,6.0,29.0,RDM,2020-03-01 04:50:00+00:00,228.0,2020-02-29,0 days 01:01:00,DL,2.0,2020-03-01 03:49:00+00:00,SEA,1.0,N280SY,2.0,19.0,2108.0,2148.0,2020.0,37696.0,2020-03-01 03:04:00+00:00,2020-03-01 06:03:00+00:00
1089,2225.0,6.0,29.0,MFR,2020-03-01 05:18:00+00:00,352.0,2020-02-29,0 days 01:20:00,DL,2.0,2020-03-01 03:58:00+00:00,SEA,1.0,N262SY,4.0,13.0,2111.0,2214.0,2020.0,37850.0,2020-03-01 03:04:00+00:00,2020-03-01 06:03:00+00:00
1090,2155.0,6.0,29.0,PDX,2020-03-01 04:51:00+00:00,129.0,2020-02-29,0 days 00:45:00,DL,2.0,2020-03-01 04:06:00+00:00,SEA,1.0,N321NB,3.0,15.0,2121.0,2148.0,2020.0,91729.0,2020-03-01 03:21:00+00:00,2020-03-01 05:59:00+00:00
1091,2150.0,6.0,29.0,PSC,2020-03-01 05:14:00+00:00,172.0,2020-02-29,0 days 00:58:00,DL,2.0,2020-03-01 04:16:00+00:00,SEA,1.0,N299SY,4.0,18.0,2134.0,2210.0,2020.0,37769.0,2020-03-01 03:21:00+00:00,2020-03-01 05:59:00+00:00
1092,2228.0,6.0,29.0,SAN,2020-03-01 05:10:00+00:00,109.0,2020-02-29,0 days 00:41:00,DL,2.0,2020-03-01 04:29:00+00:00,LAX,1.0,N348NB,3.0,10.0,2139.0,2207.0,2020.0,90762.0,2020-03-01 03:44:00+00:00,2020-02-01 11:57:00+00:00
1093,747.0,6.0,1.0,DTW,2020-02-01 11:12:00+00:00,668.0,2020-02-01,0 days 02:04:00,DL,2.0,2020-02-01 09:08:00+00:00,PWM,1.0,N135EV,6.0,16.0,524.0,706.0,2020.0,9895.0,2020-03-01 03:44:00+00:00,2020-02-01 11:57:00+00:00
1094,744.0,6.0,1.0,DTW,2020-02-01 11:17:00+00:00,537.0,2020-02-01,0 days 01:57:00,DL,2.0,2020-02-01 09:20:00+00:00,BTV,1.0,N902XJ,7.0,25.0,545.0,710.0,2020.0,5422.0,2020-02-01 08:35:00+00:00,2020-02-01 11:51:00+00:00
1095,729.0,6.0,1.0,DTW,2020-02-01 11:06:00+00:00,549.0,2020-02-01,0 days 01:46:00,DL,2.0,2020-02-01 09:20:00+00:00,BDL,1.0,N988AT,6.0,11.0,531.0,700.0,2020.0,48976.0,2020-02-01 08:35:00+00:00,2020-02-01 11:51:00+00:00
1096,735.0,6.0,1.0,DTW,2020-02-01 10:56:00+00:00,374.0,2020-02-01,0 days 01:23:00,DL,2.0,2020-02-01 09:33:00+00:00,SYR,1.0,N359NB,7.0,16.0,549.0,649.0,2020.0,49389.0,2020-02-01 08:48:00+00:00,2020-02-01 11:57:00+00:00
1097,728.0,6.0,1.0,ATL,2020-02-01 11:12:00+00:00,481.0,2020-02-01,0 days 01:37:00,DL,2.0,2020-02-01 09:35:00+00:00,RIC,1.0,N816DN,6.0,15.0,550.0,706.0,2020.0,49109.0,2020-02-01 08:48:00+00:00,2020-02-01 11:57:00+00:00
1098,733.0,6.0,1.0,ATL,2020-02-01 11:20:00+00:00,516.0,2020-02-01,0 days 01:45:00,DL,2.0,2020-02-01 09:35:00+00:00,ORF,1.0,N896DN,6.0,8.0,543.0,714.0,2020.0,49588.0,2020-02-01 08:50:00+00:00,2020-02-01 12:03:00+00:00
1099,729.0,6.0,1.0,ATL,2020-02-01 11:18:00+00:00,457.0,2020-02-01,0 days 01:42:00,DL,2.0,2020-02-01 09:36:00+00:00,CHO,1.0,N980EV,3.0,15.0,551.0,715.0,2020.0,19286.0,2020-02-01 08:50:00+00:00,2020-02-01 12:03:00+00:00
1100,734.0,6.0,1.0,JFK,2020-02-01 11:16:00+00:00,266.0,2020-02-01,0 days 01:39:00,DL,2.0,2020-02-01 09:37:00+00:00,BTV,1.0,N931XJ,6.0,37.0,614.0,710.0,2020.0,18785.0,2020-02-01 08:52:00+00:00,2020-02-01 11:59:00+00:00
1101,725.0,6.0,1.0,ATL,2020-02-01 11:14:00+00:00,515.0,2020-02-01,0 days 01:37:00,DL,2.0,2020-02-01 09:37:00+00:00,RSW,1.0,N698DL,6.0,10.0,547.0,708.0,2020.0,49700.0,2020-02-01 08:52:00+00:00,2020-02-01 11:59:00+00:00
1102,722.0,6.0,1.0,JFK,2020-02-01 10:52:00+00:00,273.0,2020-02-01,0 days 01:15:00,DL,2.0,2020-02-01 09:37:00+00:00,PWM,1.0,N315PQ,7.0,13.0,550.0,645.0,2020.0,2861.0,2020-02-01 08:52:00+00:00,2020-02-01 11:38:00+00:00
1103,718.0,6.0,1.0,JFK,2020-02-01 10:53:00+00:00,301.0,2020-02-01,0 days 01:15:00,DL,2.0,2020-02-01 09:38:00+00:00,BUF,1.0,N200PQ,5.0,17.0,555.0,648.0,2020.0,18416.0,2020-02-01 08:52:00+00:00,2020-02-01 11:38:00+00:00
1104,738.0,6.0,1.0,DTW,2020-02-01 11:21:00+00:00,371.0,2020-02-01,0 days 01:43:00,DL,2.0,2020-02-01 09:38:00+00:00,MDT,1.0,N633SK,9.0,29.0,607.0,712.0,2020.0,21908.0,2020-02-01 08:53:00+00:00,2020-02-01 12:05:00+00:00
1105,745.0,6.0,1.0,DTW,2020-02-01 11:20:00+00:00,425.0,2020-02-01,0 days 01:41:00,DL,2.0,2020-02-01 09:39:00+00:00,ABE,1.0,N868CA,12.0,15.0,554.0,708.0,2020.0,22089.0,2020-02-01 08:53:00+00:00,2020-02-01 12:05:00+00:00
1106,744.0,6.0,1.0,DTW,2020-02-01 11:25:00+00:00,489.0,2020-02-01,0 days 01:45:00,DL,2.0,2020-02-01 09:40:00+00:00,ALB,1.0,N352NW,6.0,24.0,604.0,719.0,2020.0,49577.0,2020-02-01 08:55:00+00:00,2020-02-01 11:57:00+00:00
1107,745.0,6.0,1.0,DTW,2020-02-01 11:12:00+00:00,353.0,2020-02-01,0 days 01:32:00,DL,2.0,2020-02-01 09:40:00+00:00,ITH,1.0,N926EV,8.0,24.0,604.0,704.0,2020.0,21996.0,2020-02-01 08:55:00+00:00,2020-02-01 11:57:00+00:00
1108,522.0,6.0,1.0,SEA,2020-02-01 12:12:00+00:00,1448.0,2020-02-01,0 days 02:30:00,DL,2.0,2020-02-01 09:42:00+00:00,ANC,1.0,N836DN,11.0,23.0,105.0,501.0,2020.0,49193.0,2020-02-01 08:57:00+00:00,2020-02-01 12:16:00+00:00
1109,740.0,6.0,1.0,ATL,2020-02-01 11:31:00+00:00,433.0,2020-02-01,0 days 01:48:00,DL,2.0,2020-02-01 09:43:00+00:00,EWN,1.0,N832AY,7.0,11.0,554.0,724.0,2020.0,14131.0,2020-02-01 08:57:00+00:00,2020-02-01 12:16:00+00:00
1110,905.0,6.0,1.0,ATL,2020-02-01 12:42:00+00:00,1027.0,2020-02-01,0 days 02:55:00,DL,2.0,2020-02-01 09:47:00+00:00,PWM,1.0,N935DN,9.0,11.0,558.0,833.0,2020.0,48580.0,2020-02-01 09:02:00+00:00,2020-02-01 11:41:00+00:00
1111,720.0,6.0,1.0,ATL,2020-02-01 10:56:00+00:00,366.0,2020-02-01,0 days 01:08:00,DL,2.0,2020-02-01 09:48:00+00:00,DAB,1.0,N919DN,3.0,10.0,558.0,653.0,2020.0,49108.0,2020-02-01 09:02:00+00:00,2020-02-01 11:41:00+00:00
1112,740.0,6.0,1.0,ATL,2020-02-01 11:38:00+00:00,399.0,2020-02-01,0 days 01:49:00,DL,2.0,2020-02-01 09:49:00+00:00,OAJ,1.0,N8936A,8.0,19.0,608.0,730.0,2020.0,2948.0,2020-02-01 09:04:00+00:00,2020-02-01 11:29:00+00:00
1113,618.0,6.0,1.0,MSP,2020-02-01 10:44:00+00:00,199.0,2020-02-01,0 days 00:54:00,DL,2.0,2020-02-01 09:50:00+00:00,BJI,1.0,N455SW,5.0,16.0,506.0,539.0,2020.0,22050.0,2020-02-01 09:04:00+00:00,2020-02-01 11:29:00+00:00
1114,713.0,6.0,1.0,ATL,2020-02-01 10:51:00+00:00,259.0,2020-02-01,0 days 00:59:00,DL,2.0,2020-02-01 09:52:00+00:00,CHS,1.0,N906DE,3.0,11.0,603.0,648.0,2020.0,49596.0,2020-02-01 09:07:00+00:00,2020-02-01 14:30:00+00:00
1115,1001.0,6.0,1.0,JFK,2020-02-01 13:45:00+00:00,1598.0,2020-02-01,0 days 03:53:00,DL,2.0,2020-02-01 09:52:00+00:00,SJU,1.0,N879DN,11.0,17.0,709.0,934.0,2020.0,48115.0,2020-02-01 09:07:00+00:00,2020-02-01 14:30:00+00:00
1116,736.0,6.0,1.0,DTW,2020-02-01 11:17:00+00:00,296.0,2020-02-01,0 days 01:24:00,DL,2.0,2020-02-01 09:53:00+00:00,ROC,1.0,N328NB,10.0,22.0,615.0,707.0,2020.0,48683.0,2020-02-01 09:08:00+00:00,2020-02-01 12:26:00+00:00
1117,753.0,6.0,1.0,ATL,2020-02-01 11:41:00+00:00,534.0,2020-02-01,0 days 01:48:00,DL,2.0,2020-02-01 09:53:00+00:00,IAD,1.0,N920DE,6.0,11.0,604.0,735.0,2020.0,48799.0,2020-02-01 09:08:00+00:00,2020-02-01 12:26:00+00:00
1118,857.0,6.0,1.0,ATL,2020-02-01 12:52:00+00:00,853.0,2020-02-01,0 days 02:59:00,DL,2.0,2020-02-01 09:53:00+00:00,ALB,1.0,N910DE,3.0,28.0,621.0,849.0,2020.0,49436.0,2020-02-01 09:08:00+00:00,2020-02-01 11:48:00+00:00
1119,720.0,6.0,1.0,ATL,2020-02-01 11:03:00+00:00,306.0,2020-02-01,0 days 01:09:00,DL,2.0,2020-02-01 09:54:00+00:00,GSO,1.0,N905DL,4.0,11.0,605.0,659.0,2020.0,48421.0,2020-02-01 09:08:00+00:00,2020-02-01 11:48:00+00:00
1120,741.0,6.0,1.0,DTW,2020-02-01 11:20:00+00:00,332.0,2020-02-01,0 days 01:26:00,DL,2.0,2020-02-01 09:54:00+00:00,ELM,1.0,N834SK,5.0,20.0,614.0,715.0,2020.0,21672.0,2020-02-01 09:09:00+00:00,2020-02-01 12:22:00+00:00
1121,736.0,6.0,1.0,ATL,2020-02-01 11:37:00+00:00,357.0,2020-02-01,0 days 01:42:00,DL,2.0,2020-02-01 09:55:00+00:00,ROA,1.0,N340NB,10.0,27.0,622.0,727.0,2020.0,48021.0,2020-02-01 09:09:00+00:00,2020-02-01 12:22:00+00:00
1122,747.0,6.0,1.0,DTW,2020-02-01 11:29:00+00:00,501.0,2020-02-01,0 days 01:34:00,DL,2.0,2020-02-01 09:55:00+00:00,RDU,1.0,N358NW,6.0,12.0,607.0,723.0,2020.0,48114.0,2020-02-01 09:10:00+00:00,2020-02-01 12:35:00+00:00
1123,758.0,6.0,1.0,ATL,2020-02-01 11:50:00+00:00,508.0,2020-02-01,0 days 01:55:00,DL,2.0,2020-02-01 09:55:00+00:00,PHF,1.0,N914XJ,10.0,11.0,606.0,740.0,2020.0,2262.0,2020-02-01 09:10:00+00:00,2020-02-01 12:35:00+00:00
1124,740.0,6.0,1.0,ATL,2020-02-01 11:25:00+00:00,447.0,2020-02-01,0 days 01:30:00,DL,2.0,2020-02-01 09:55:00+00:00,CMH,1.0,N908DE,4.0,11.0,606.0,721.0,2020.0,49336.0,2020-02-01 09:10:00+00:00,2020-02-01 12:06:00+00:00
1125,729.0,6.0,1.0,JFK,2020-02-01 11:21:00+00:00,264.0,2020-02-01,0 days 01:26:00,DL,2.0,2020-02-01 09:55:00+00:00,ROC,1.0,N331PQ,5.0,25.0,620.0,716.0,2020.0,3195.0,2020-02-01 09:10:00+00:00,2020-02-01 12:06:00+00:00
1126,738.0,6.0,1.0,ATL,2020-02-01 11:28:00+00:00,444.0,2020-02-01,0 days 01:33:00,DL,2.0,2020-02-01 09:55:00+00:00,SRQ,1.0,N930DZ,6.0,15.0,610.0,722.0,2020.0,48807.0,2020-02-01 09:10:00+00:00,2020-02-01 12:40:00+00:00
1127,820.0,6.0,1.0,JFK,2020-02-01 11:55:00+00:00,828.0,2020-02-01,0 days 02:00:00,DL,2.0,2020-02-01 09:55:00+00:00,JAX,1.0,N908XJ,19.0,8.0,603.0,736.0,2020.0,14204.0,2020-02-01 09:10:00+00:00,2020-02-01 12:40:00+00:00
1128,819.0,6.0,1.0,ATL,2020-02-01 12:13:00+00:00,666.0,2020-02-01,0 days 02:18:00,DL,2.0,2020-02-01 09:55:00+00:00,PHL,1.0,N914DN,4.0,19.0,614.0,809.0,2020.0,48861.0,2020-02-01 09:10:00+00:00,2020-02-01 11:59:00+00:00
1129,625.0,6.0,1.0,MSP,2020-02-01 11:14:00+00:00,284.0,2020-02-01,0 days 01:19:00,DL,2.0,2020-02-01 09:55:00+00:00,GFK,1.0,N494CA,4.0,27.0,522.0,610.0,2020.0,22101.0,2020-02-01 09:10:00+00:00,2020-02-01 11:59:00+00:00
1130,842.0,6.0,1.0,ATL,2020-02-01 12:19:00+00:00,794.0,2020-02-01,0 days 02:23:00,DL,2.0,2020-02-01 09:56:00+00:00,SYR,1.0,N928DN,6.0,12.0,608.0,813.0,2020.0,49183.0,2020-02-01 09:11:00+00:00,2020-02-01 13:20:00+00:00
1131,752.0,6.0,1.0,MSP,2020-02-01 12:35:00+00:00,930.0,2020-02-01,0 days 02:39:00,DL,2.0,2020-02-01 09:56:00+00:00,CLT,1.0,N952AT,6.0,21.0,617.0,729.0,2020.0,48376.0,2020-02-01 09:11:00+00:00,2020-02-01 13:20:00+00:00
1132,752.0,6.0,1.0,JFK,2020-02-01 11:36:00+00:00,541.0,2020-02-01,0 days 01:40:00,DL,2.0,2020-02-01 09:56:00+00:00,CLT,1.0,N985AT,15.0,14.0,610.0,721.0,2020.0,48497.0,2020-02-01 09:11:00+00:00,2020-02-01 11:59:00+00:00
1133,724.0,6.0,1.0,JFK,2020-02-01 11:14:00+00:00,228.0,2020-02-01,0 days 01:18:00,DL,2.0,2020-02-01 09:56:00+00:00,IAD,1.0,N8986B,9.0,24.0,620.0,705.0,2020.0,11799.0,2020-02-01 09:11:00+00:00,2020-02-01 11:59:00+00:00
1134,858.0,6.0,1.0,ATL,2020-02-01 13:02:00+00:00,903.0,2020-02-01,0 days 03:06:00,DL,2.0,2020-02-01 09:56:00+00:00,PVD,1.0,N912DN,6.0,27.0,623.0,856.0,2020.0,48591.0,2020-02-01 09:11:00+00:00,2020-02-01 12:17:00+00:00
1135,735.0,6.0,1.0,ATL,2020-02-01 11:32:00+00:00,442.0,2020-02-01,0 days 01:36:00,DL,2.0,2020-02-01 09:56:00+00:00,MLB,1.0,N909DE,7.0,17.0,613.0,725.0,2020.0,48958.0,2020-02-01 09:11:00+00:00,2020-02-01 12:17:00+00:00
1136,716.0,6.0,1.0,ATL,2020-02-01 11:22:00+00:00,226.0,2020-02-01,0 days 01:26:00,DL,2.0,2020-02-01 09:56:00+00:00,CLT,1.0,N988DN,4.0,37.0,633.0,718.0,2020.0,48234.0,2020-02-01 09:11:00+00:00,2020-02-01 11:59:00+00:00
1137,717.0,6.0,1.0,JFK,2020-02-01 11:14:00+00:00,213.0,2020-02-01,0 days 01:18:00,DL,2.0,2020-02-01 09:56:00+00:00,DCA,1.0,N972AT,6.0,29.0,625.0,708.0,2020.0,49244.0,2020-02-01 09:11:00+00:00,2020-02-01 11:59:00+00:00
1138,738.0,6.0,1.0,DTW,2020-02-01 11:28:00+00:00,405.0,2020-02-01,0 days 01:32:00,DL,2.0,2020-02-01 09:56:00+00:00,DCA,1.0,N327NW,7.0,20.0,616.0,721.0,2020.0,49137.0,2020-02-01 09:11:00+00:00,2020-02-01 11:53:00+00:00
1139,626.0,6.0,1.0,MSP,2020-02-01 11:08:00+00:00,257.0,2020-02-01,0 days 01:11:00,DL,2.0,2020-02-01 09:57:00+00:00,ABR,1.0,N418SW,5.0,21.0,518.0,603.0,2020.0,22032.0,2020-02-01 09:11:00+00:00,2020-02-01 11:53:00+00:00
1140,847.0,6.0,1.0,ATL,2020-02-01 12:36:00+00:00,859.0,2020-02-01,0 days 02:38:00,DL,2.0,2020-02-01 09:58:00+00:00,BDL,1.0,N976DL,7.0,16.0,614.0,829.0,2020.0,48399.0,2020-02-01 09:13:00+00:00,2020-02-01 13:01:00+00:00
1141,832.0,6.0,1.0,ATL,2020-02-01 12:16:00+00:00,780.0,2020-02-01,0 days 02:18:00,DL,2.0,2020-02-01 09:58:00+00:00,HPN,1.0,N992AT,3.0,16.0,614.0,813.0,2020.0,48929.0,2020-02-01 09:13:00+00:00,2020-02-01 13:01:00+00:00
1142,724.0,6.0,1.0,ATL,2020-02-01 11:08:00+00:00,321.0,2020-02-01,0 days 01:10:00,DL,2.0,2020-02-01 09:58:00+00:00,SDF,1.0,N958DL,5.0,10.0,608.0,703.0,2020.0,49251.0,2020-02-01 09:13:00+00:00,2020-02-01 12:58:00+00:00
1143,826.0,6.0,1.0,MCO,2020-02-01 12:13:00+00:00,829.0,2020-02-01,0 days 02:15:00,DL,2.0,2020-02-01 09:58:00+00:00,IND,1.0,N603AT,8.0,14.0,612.0,805.0,2020.0,49213.0,2020-02-01 09:13:00+00:00,2020-02-01 12:58:00+00:00
1144,1001.0,6.0,1.0,ATL,2020-02-01 13:50:00+00:00,1547.0,2020-02-01,0 days 03:51:00,DL,2.0,2020-02-01 09:59:00+00:00,SJU,1.0,N921DU,11.0,11.0,710.0,939.0,2020.0,48304.0,2020-02-01 09:14:00+00:00,2020-02-01 12:16:00+00:00
1145,730.0,6.0,1.0,ATL,2020-02-01 11:31:00+00:00,406.0,2020-02-01,0 days 01:32:00,DL,2.0,2020-02-01 09:59:00+00:00,TPA,1.0,N554NW,11.0,14.0,613.0,720.0,2020.0,48259.0,2020-02-01 09:14:00+00:00,2020-02-01 12:16:00+00:00
1146,750.0,6.0,1.0,DTW,2020-02-01 11:43:00+00:00,453.0,2020-02-01,0 days 01:44:00,DL,2.0,2020-02-01 09:59:00+00:00,PHL,1.0,N391DN,5.0,21.0,620.0,738.0,2020.0,48109.0,2020-02-01 09:14:00+00:00,2020-02-01 12:04:00+00:00
1147,747.0,6.0,1.0,JFK,2020-02-01 11:19:00+00:00,340.0,2020-02-01,0 days 01:20:00,DL,2.0,2020-02-01 09:59:00+00:00,PIT,1.0,N582CA,7.0,14.0,613.0,712.0,2020.0,2806.0,2020-02-01 09:14:00+00:00,2020-02-01 12:04:00+00:00
1148,810.0,6.0,1.0,ATL,2020-02-01 12:04:00+00:00,640.0,2020-02-01,0 days 02:04:00,DL,2.0,2020-02-01 10:00:00+00:00,GRR,1.0,N827DN,4.0,25.0,625.0,800.0,2020.0,49345.0,2020-02-01 09:15:00+00:00,2020-02-01 12:46:00+00:00
1149,739.0,6.0,1.0,DTW,2020-02-01 12:01:00+00:00,409.0,2020-02-01,0 days 02:01:00,DL,2.0,2020-02-01 10:00:00+00:00,BWI,1.0,N813DN,5.0,50.0,650.0,756.0,2020.0,49119.0,2020-02-01 09:15:00+00:00,2020-02-01 12:46:00+00:00
1150,817.0,6.0,1.0,ATL,2020-02-01 11:43:00+00:00,508.0,2020-02-01,0 days 01:43:00,DL,2.0,2020-02-01 10:00:00+00:00,FWA,1.0,N601XJ,7.0,11.0,611.0,736.0,2020.0,22112.0,2020-02-01 09:15:00+00:00,2020-02-01 11:57:00+00:00
1151,614.0,6.0,1.0,MSP,2020-02-01 11:12:00+00:00,223.0,2020-02-01,0 days 01:11:00,DL,2.0,2020-02-01 10:01:00+00:00,FAR,1.0,N365DN,6.0,27.0,528.0,606.0,2020.0,49792.0,2020-02-01 09:15:00+00:00,2020-02-01 11:57:00+00:00
1152,754.0,6.0,1.0,ATL,2020-02-01 12:21:00+00:00,577.0,2020-02-01,0 days 02:20:00,DL,2.0,2020-02-01 10:01:00+00:00,BWI,1.0,N890DN,5.0,41.0,642.0,816.0,2020.0,49644.0,2020-02-01 09:16:00+00:00,2020-02-01 12:13:00+00:00
1153,740.0,6.0,1.0,ATL,2020-02-01 11:28:00+00:00,363.0,2020-02-01,0 days 01:26:00,DL,2.0,2020-02-01 10:02:00+00:00,CRW,1.0,N138EV,4.0,20.0,622.0,724.0,2020.0,12646.0,2020-02-01 09:16:00+00:00,2020-02-01 12:13:00+00:00
1154,739.0,6.0,1.0,ATL,2020-02-01 11:32:00+00:00,304.0,2020-02-01,0 days 01:29:00,DL,2.0,2020-02-01 10:03:00+00:00,LEX,1.0,N362NB,6.0,21.0,624.0,726.0,2020.0,48185.0,2020-02-01 09:18:00+00:00,2020-02-01 12:00:00+00:00
1155,714.0,6.0,1.0,ATL,2020-02-01 11:15:00+00:00,300.0,2020-02-01,0 days 01:12:00,DL,2.0,2020-02-01 10:03:00+00:00,GNV,1.0,N981AT,8.0,13.0,616.0,707.0,2020.0,48552.0,2020-02-01 09:18:00+00:00,2020-02-01 12:00:00+00:00
1156,901.0,6.0,1.0,LAX,2020-02-01 15:12:00+00:00,2239.0,2020-02-01,0 days 05:08:00,DL,2.0,2020-02-01 10:04:00+00:00,RDU,1.0,N379DA,7.0,11.0,615.0,805.0,2020.0,48751.0,2020-02-01 09:19:00+00:00,2020-02-01 12:43:00+00:00
1157,722.0,6.0,1.0,JFK,2020-02-01 11:58:00+00:00,184.0,2020-02-01,0 days 01:54:00,DL,2.0,2020-02-01 10:04:00+00:00,BWI,1.0,N8908D,12.0,68.0,712.0,746.0,2020.0,6146.0,2020-02-01 09:19:00+00:00,2020-02-01 12:43:00+00:00
1158,743.0,6.0,1.0,DTW,2020-02-01 11:36:00+00:00,241.0,2020-02-01,0 days 01:29:00,DL,2.0,2020-02-01 10:07:00+00:00,BUF,1.0,N354NW,8.0,37.0,644.0,728.0,2020.0,48935.0,2020-02-01 09:22:00+00:00,2020-02-01 11:57:00+00:00
