,fltID,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Marketing_Airline_Network,Tail_Number,Origin,Dest,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,Distance,FltTime,OrgUTC,DestUTC
1019,8222,2020,1,2,17,1,2020-02-17,DL,N602LR,BNA,RDU,12.0,1000,1208,6.0,1220,442.0,0 days 01:26:00,2020-02-17 14:48:00+00:00,2020-02-17 16:14:00+00:00
1020,18642,2020,1,2,17,1,2020-02-17,DL,N326PQ,TPA,RDU,17.0,1117,1239,6.0,1251,587.0,0 days 01:45:00,2020-02-17 15:00:00+00:00,2020-02-17 16:45:00+00:00
1021,4326,2020,1,2,17,1,2020-02-17,DL,N933XJ,IND,RDU,12.0,1121,1230,8.0,1301,489.0,0 days 01:29:00,2020-02-17 15:09:00+00:00,2020-02-17 16:38:00+00:00
1022,3713,2020,1,2,17,1,2020-02-17,DL,N228PQ,AUS,RDU,13.0,1029,1339,5.0,1408,1162.0,0 days 02:28:00,2020-02-17 15:16:00+00:00,2020-02-17 17:44:00+00:00
1023,902,2020,1,2,17,1,2020-02-17,DL,N832AY,RDU,PHL,19.0,1149,1241,7.0,1313,337.0,0 days 01:18:00,2020-02-17 15:30:00+00:00,2020-02-17 16:48:00+00:00
1024,125131,2020,1,2,17,1,2020-02-17,DL,N630CZ,LAS,SAN,22.0,915,1002,5.0,1014,258.0,0 days 01:14:00,2020-02-17 15:53:00+00:00,2020-02-17 17:07:00+00:00
1025,125192,2020,1,2,17,1,2020-02-17,DL,N374CA,RDU,DCA,17.0,1210,1247,2.0,1257,227.0,0 days 00:56:00,2020-02-17 15:53:00+00:00,2020-02-17 16:49:00+00:00
1026,125199,2020,1,2,17,1,2020-02-17,DL,N355CA,RDU,ORD,14.0,1223,1323,14.0,1346,646.0,0 days 02:28:00,2020-02-17 16:09:00+00:00,2020-02-17 18:37:00+00:00
1027,130527,2020,1,2,17,1,2020-02-17,DL,N809MD,OMA,DCA,12.0,1127,1414,21.0,1432,1012.0,0 days 02:20:00,2020-02-17 16:15:00+00:00,2020-02-17 18:35:00+00:00
1028,36028,2020,1,2,17,1,2020-02-17,DL,N278SY,LAS,LGB,16.0,939,1024,3.0,1040,231.0,0 days 01:04:00,2020-02-17 16:23:00+00:00,2020-02-17 17:27:00+00:00
1029,20008,2020,1,2,17,1,2020-02-17,DL,N8869B,RDU,BWI,18.0,1347,1428,5.0,1451,255.0,0 days 01:04:00,2020-02-17 17:29:00+00:00,2020-02-17 18:33:00+00:00
1030,125189,2020,1,2,17,1,2020-02-17,DL,N374CA,DCA,RDU,14.0,1347,1434,12.0,1503,227.0,0 days 01:13:00,2020-02-17 17:33:00+00:00,2020-02-17 18:46:00+00:00
1031,21042,2020,1,2,17,1,2020-02-17,DL,N326PQ,RDU,IND,14.0,1350,1516,4.0,1539,489.0,0 days 01:44:00,2020-02-17 17:36:00+00:00,2020-02-17 19:20:00+00:00
1032,125132,2020,1,2,17,1,2020-02-17,DL,N630CZ,SAN,LAS,20.0,1100,1141,10.0,1213,258.0,0 days 01:11:00,2020-02-17 17:40:00+00:00,2020-02-17 18:51:00+00:00
1033,6145,2020,1,2,17,1,2020-02-17,DL,N933XJ,RDU,DCA,10.0,1405,1445,32.0,1515,227.0,0 days 01:22:00,2020-02-17 17:55:00+00:00,2020-02-17 19:17:00+00:00
1034,36029,2020,1,2,17,1,2020-02-17,DL,N278SY,LGB,LAS,12.0,1136,1216,7.0,1240,231.0,0 days 00:59:00,2020-02-17 18:24:00+00:00,2020-02-17 19:23:00+00:00
1035,4069,2020,1,2,17,1,2020-02-17,DL,N832AY,PHL,RDU,13.0,1438,1540,7.0,1553,337.0,0 days 01:22:00,2020-02-17 18:25:00+00:00,2020-02-17 19:47:00+00:00
1036,14956,2020,1,2,17,1,2020-02-17,DL,N228PQ,RDU,TPA,18.0,1459,1631,2.0,1656,587.0,0 days 01:52:00,2020-02-17 18:41:00+00:00,2020-02-17 20:33:00+00:00
1037,130431,2020,1,2,17,1,2020-02-17,DL,N809MD,DCA,MSN,21.0,1525,1632,7.0,1636,707.0,0 days 02:35:00,2020-02-17 19:04:00+00:00,2020-02-17 21:39:00+00:00
1038,125209,2020,1,2,17,1,2020-02-17,DL,N355CA,ORD,RDU,22.0,1437,1703,10.0,1724,646.0,0 days 01:58:00,2020-02-17 19:15:00+00:00,2020-02-17 21:13:00+00:00
1039,17831,2020,1,2,17,1,2020-02-17,DL,N933XJ,DCA,RDU,10.0,1605,1654,5.0,1721,227.0,0 days 01:04:00,2020-02-17 19:55:00+00:00,2020-02-17 20:59:00+00:00
1040,14054,2020,1,2,17,1,2020-02-17,DL,N8877A,BWI,RDU,15.0,1613,1704,7.0,1730,255.0,0 days 01:13:00,2020-02-17 19:58:00+00:00,2020-02-17 21:11:00+00:00
1041,9862,2020,1,2,17,1,2020-02-17,DL,N326PQ,IND,RDU,10.0,1617,1729,23.0,1750,489.0,0 days 01:45:00,2020-02-17 20:07:00+00:00,2020-02-17 21:52:00+00:00
1042,36039,2020,1,2,17,1,2020-02-17,DL,N275SY,LAS,LGB,19.0,1333,1419,3.0,1433,231.0,0 days 01:08:00,2020-02-17 20:14:00+00:00,2020-02-17 21:22:00+00:00
1043,125124,2020,1,2,17,1,2020-02-17,DL,N631CZ,LAS,SAN,28.0,1357,1443,4.0,1435,258.0,0 days 01:18:00,2020-02-17 20:29:00+00:00,2020-02-17 21:47:00+00:00
1044,125135,2020,1,2,17,1,2020-02-17,DL,N607CZ,LAS,SJC,25.0,1356,1501,2.0,1514,386.0,0 days 01:32:00,2020-02-17 20:31:00+00:00,2020-02-17 22:03:00+00:00
1045,4796,2020,1,2,17,1,2020-02-17,DL,N832AY,RDU,PHL,17.0,1710,1802,11.0,1832,337.0,0 days 01:20:00,2020-02-17 20:53:00+00:00,2020-02-17 22:13:00+00:00
1046,14980,2020,1,2,17,1,2020-02-17,DL,N228PQ,TPA,RDU,12.0,1740,1902,9.0,1923,587.0,0 days 01:43:00,2020-02-17 21:28:00+00:00,2020-02-17 23:11:00+00:00
1047,11327,2020,1,2,17,1,2020-02-17,DL,N925XJ,RDU,ORD,33.0,1820,1925,19.0,1923,646.0,0 days 02:57:00,2020-02-17 21:47:00+00:00,2020-02-18 00:44:00+00:00
1048,125191,2020,1,2,17,1,2020-02-17,DL,N355CA,RDU,DCA,25.0,1817,1857,19.0,1920,227.0,0 days 01:24:00,2020-02-17 21:52:00+00:00,2020-02-17 23:16:00+00:00
1049,10094,2020,1,2,17,1,2020-02-17,DL,N927EV,PHL,RDU,28.0,1826,1929,5.0,1948,337.0,0 days 01:36:00,2020-02-17 21:58:00+00:00,2020-02-17 23:34:00+00:00
1050,130432,2020,1,2,17,1,2020-02-17,DL,N809MD,MSN,DCA,34.0,1740,2003,5.0,2013,707.0,0 days 02:02:00,2020-02-17 22:06:00+00:00,2020-02-18 00:08:00+00:00
1051,125125,2020,1,2,17,1,2020-02-17,DL,N631CZ,SAN,LAS,21.0,1534,1621,25.0,1635,258.0,0 days 01:33:00,2020-02-17 22:13:00+00:00,2020-02-17 23:46:00+00:00
1052,36040,2020,1,2,17,1,2020-02-17,DL,N275SY,LGB,LAS,15.0,1531,1609,7.0,1624,231.0,0 days 01:00:00,2020-02-17 22:16:00+00:00,2020-02-17 23:16:00+00:00
1053,8284,2020,1,2,17,1,2020-02-17,DL,N933XJ,RDU,BNA,16.0,1837,1902,7.0,1920,442.0,0 days 01:48:00,2020-02-17 22:21:00+00:00,2020-02-18 00:09:00+00:00
1054,125161,2020,1,2,17,1,2020-02-17,DL,N607CZ,SJC,LAS,14.0,1550,1648,16.0,1714,386.0,0 days 01:28:00,2020-02-17 22:36:00+00:00,2020-02-18 00:04:00+00:00
1055,125136,2020,1,2,17,1,2020-02-17,DL,N617CZ,SJC,LAS,16.0,1619,1718,11.0,1305,386.0,0 days 01:26:00,2020-02-17 23:03:00+00:00,2020-02-18 00:29:00+00:00
1056,8821,2020,1,2,17,1,2020-02-17,DL,N921XJ,RDU,TPA,14.0,2000,2127,3.0,2159,587.0,0 days 01:44:00,2020-02-17 23:46:00+00:00,2020-02-18 01:30:00+00:00
1057,125190,2020,1,2,17,1,2020-02-17,DL,N355CA,DCA,RDU,19.0,2008,2049,5.0,2116,227.0,0 days 01:05:00,2020-02-17 23:49:00+00:00,2020-02-18 00:54:00+00:00
1058,8189,2020,1,2,17,1,2020-02-17,DL,N930XJ,RDU,CLE,13.0,2003,2108,8.0,2140,416.0,0 days 01:26:00,2020-02-17 23:50:00+00:00,2020-02-18 01:16:00+00:00
1059,130352,2020,1,2,17,1,2020-02-17,DL,N208JQ,RDU,CMH,12.0,2006,2110,5.0,2125,362.0,0 days 01:21:00,2020-02-17 23:54:00+00:00,2020-02-18 01:15:00+00:00
1060,10982,2020,1,2,17,1,2020-02-17,DL,N910XJ,CLE,BDL,13.0,2007,2109,6.0,2128,476.0,0 days 01:21:00,2020-02-17 23:54:00+00:00,2020-02-18 01:15:00+00:00
1061,18577,2020,1,2,17,1,2020-02-17,DL,N228PQ,RDU,JAX,13.0,2009,2115,3.0,2133,407.0,0 days 01:22:00,2020-02-17 23:56:00+00:00,2020-02-18 01:18:00+00:00
1062,36079,2020,1,2,17,1,2020-02-17,DL,N278SY,LAS,LGB,15.0,1715,1802,3.0,1817,231.0,0 days 01:05:00,2020-02-18 00:00:00+00:00,2020-02-18 01:05:00+00:00
1063,125151,2020,1,2,17,1,2020-02-17,DL,N631CZ,LAS,SAN,20.0,1731,1817,3.0,1826,258.0,0 days 01:09:00,2020-02-18 00:11:00+00:00,2020-02-18 01:20:00+00:00
1064,9303,2020,1,2,17,1,2020-02-17,DL,N927EV,RDU,PHL,15.0,2032,2122,14.0,2156,337.0,0 days 01:19:00,2020-02-18 00:17:00+00:00,2020-02-18 01:36:00+00:00
1065,130547,2020,1,2,17,1,2020-02-17,DL,N882RW,DCA,LEX,12.0,2045,2155,6.0,2214,414.0,0 days 01:28:00,2020-02-18 00:33:00+00:00,2020-02-18 02:01:00+00:00
1066,125160,2020,1,2,17,1,2020-02-17,DL,N607CZ,LAS,SJC,17.0,1751,1855,7.0,1920,386.0,0 days 01:28:00,2020-02-18 00:34:00+00:00,2020-02-18 02:02:00+00:00
1067,10121,2020,1,2,17,1,2020-02-17,DL,N295PQ,RDU,BDL,13.0,2100,2212,6.0,2240,532.0,0 days 01:31:00,2020-02-18 00:47:00+00:00,2020-02-18 02:18:00+00:00
1068,8258,2020,1,2,17,1,2020-02-17,DL,N933XJ,BNA,RDU,13.0,2003,2211,5.0,2227,442.0,0 days 01:26:00,2020-02-18 00:50:00+00:00,2020-02-18 02:16:00+00:00
1069,125139,2020,1,2,17,1,2020-02-17,DL,N617CZ,LAS,SJC,21.0,1820,1922,4.0,1054,386.0,0 days 01:27:00,2020-02-18 00:59:00+00:00,2020-02-18 02:26:00+00:00
1070,35607,2020,1,2,17,1,2020-02-17,DL,N271SY,LGB,LAS,12.0,1906,1948,10.0,2008,231.0,0 days 01:04:00,2020-02-18 01:54:00+00:00,2020-02-18 02:58:00+00:00
1071,11283,2020,1,2,18,2,2020-02-18,DL,N910XJ,BDL,CLE,15.0,552,720,6.0,746,476.0,0 days 01:49:00,2020-02-18 09:37:00+00:00,2020-02-18 11:26:00+00:00
1072,17081,2020,1,2,18,2,2020-02-18,DL,N295PQ,BDL,RDU,10.0,558,724,4.0,802,532.0,0 days 01:40:00,2020-02-18 09:48:00+00:00,2020-02-18 11:28:00+00:00
1073,8206,2020,1,2,18,2,2020-02-18,DL,N924XJ,CLE,RDU,7.0,556,654,2.0,741,416.0,0 days 01:07:00,2020-02-18 09:49:00+00:00,2020-02-18 10:56:00+00:00
1074,130828,2020,1,2,18,2,2020-02-18,DL,N882RW,LEX,DCA,15.0,605,700,4.0,738,414.0,0 days 01:14:00,2020-02-18 09:50:00+00:00,2020-02-18 11:04:00+00:00
1075,19828,2020,1,2,18,2,2020-02-18,DL,N146PQ,JAX,RDU,14.0,606,712,5.0,722,407.0,0 days 01:25:00,2020-02-18 09:52:00+00:00,2020-02-18 11:17:00+00:00
1076,4221,2020,1,2,18,2,2020-02-18,DL,N919XJ,RDU,DCA,13.0,609,650,8.0,717,227.0,0 days 01:02:00,2020-02-18 09:56:00+00:00,2020-02-18 10:58:00+00:00
1077,1504,2020,1,2,18,2,2020-02-18,DL,N921XJ,TPA,RDU,13.0,612,738,3.0,748,587.0,0 days 01:42:00,2020-02-18 09:59:00+00:00,2020-02-18 11:41:00+00:00
1078,130628,2020,1,2,18,2,2020-02-18,DL,N878RW,CMH,RDU,9.0,615,709,3.0,735,362.0,0 days 01:06:00,2020-02-18 10:06:00+00:00,2020-02-18 11:12:00+00:00
1079,125315,2020,1,2,18,2,2020-02-18,DL,N355CA,RDU,PHL,14.0,704,755,15.0,836,337.0,0 days 01:20:00,2020-02-18 10:50:00+00:00,2020-02-18 12:10:00+00:00
1080,12123,2020,1,2,18,2,2020-02-18,DL,N303PQ,RDU,ORD,16.0,711,803,11.0,831,646.0,0 days 02:19:00,2020-02-18 10:55:00+00:00,2020-02-18 13:14:00+00:00
1081,2166,2020,1,2,18,2,2020-02-18,DL,N927EV,PHL,RDU,13.0,717,812,5.0,743,337.0,0 days 01:13:00,2020-02-18 11:04:00+00:00,2020-02-18 12:17:00+00:00
1082,17392,2020,1,2,18,2,2020-02-18,DL,N919XJ,DCA,RDU,10.0,757,842,3.0,910,227.0,0 days 00:58:00,2020-02-18 11:47:00+00:00,2020-02-18 12:45:00+00:00
1083,3157,2020,1,2,18,2,2020-02-18,DL,N146PQ,RDU,PIT,17.0,807,900,7.0,930,328.0,0 days 01:17:00,2020-02-18 11:50:00+00:00,2020-02-18 13:07:00+00:00
1084,130797,2020,1,2,18,2,2020-02-18,DL,N882RW,DCA,OMA,14.0,815,1003,4.0,1030,1012.0,0 days 03:06:00,2020-02-18 12:01:00+00:00,2020-02-18 15:07:00+00:00
1085,8242,2020,1,2,18,2,2020-02-18,DL,N924XJ,RDU,BNA,14.0,831,850,6.0,911,442.0,0 days 01:39:00,2020-02-18 12:17:00+00:00,2020-02-18 13:56:00+00:00
1086,18619,2020,1,2,18,2,2020-02-18,DL,N921XJ,RDU,TPA,13.0,835,1006,3.0,1029,587.0,0 days 01:47:00,2020-02-18 12:22:00+00:00,2020-02-18 14:09:00+00:00
1087,16051,2020,1,2,18,2,2020-02-18,DL,N8877A,RDU,IND,17.0,857,1021,3.0,1043,489.0,0 days 01:44:00,2020-02-18 12:40:00+00:00,2020-02-18 14:24:00+00:00
1088,13714,2020,1,2,18,2,2020-02-18,DL,N927EV,RDU,BWI,12.0,901,948,3.0,930,255.0,0 days 01:02:00,2020-02-18 12:49:00+00:00,2020-02-18 13:51:00+00:00
1089,18407,2020,1,2,18,2,2020-02-18,DL,N308PQ,RDU,AUS,12.0,907,1111,4.0,1124,1162.0,0 days 03:20:00,2020-02-18 12:55:00+00:00,2020-02-18 16:15:00+00:00
1090,125314,2020,1,2,18,2,2020-02-18,DL,N355CA,PHL,RDU,28.0,931,1029,6.0,1059,337.0,0 days 01:32:00,2020-02-18 13:03:00+00:00,2020-02-18 14:35:00+00:00
1091,10143,2020,1,2,18,2,2020-02-18,DL,N320PQ,PIT,RDU,10.0,918,1013,4.0,1054,328.0,0 days 01:09:00,2020-02-18 13:08:00+00:00,2020-02-18 14:17:00+00:00
1092,125284,2020,1,2,18,2,2020-02-18,DL,N622CZ,SAN,LAS,19.0,708,755,6.0,827,258.0,0 days 01:12:00,2020-02-18 13:49:00+00:00,2020-02-18 15:01:00+00:00
1093,12098,2020,1,2,18,2,2020-02-18,DL,N303PQ,ORD,RDU,24.0,927,1151,13.0,1210,646.0,0 days 02:01:00,2020-02-18 14:03:00+00:00,2020-02-18 16:04:00+00:00
1094,17870,2020,1,2,18,2,2020-02-18,DL,N927EV,BWI,RDU,14.0,1029,1114,5.0,1115,255.0,0 days 01:04:00,2020-02-18 14:15:00+00:00,2020-02-18 15:19:00+00:00
1095,8223,2020,1,2,18,2,2020-02-18,DL,N924XJ,BNA,RDU,7.0,950,1153,3.0,1220,442.0,0 days 01:13:00,2020-02-18 14:43:00+00:00,2020-02-18 15:56:00+00:00
1096,125282,2020,1,2,18,2,2020-02-18,DL,N617CZ,SJC,LAS,15.0,811,907,8.0,848,386.0,0 days 01:19:00,2020-02-18 14:56:00+00:00,2020-02-18 16:15:00+00:00
1097,18643,2020,1,2,18,2,2020-02-18,DL,N921XJ,TPA,RDU,20.0,1120,1244,3.0,1251,587.0,0 days 01:47:00,2020-02-18 15:00:00+00:00,2020-02-18 16:47:00+00:00
1098,15813,2020,1,2,18,2,2020-02-18,DL,N8877A,IND,RDU,14.0,1121,1234,20.0,1256,489.0,0 days 01:47:00,2020-02-18 15:07:00+00:00,2020-02-18 16:54:00+00:00
1099,3714,2020,1,2,18,2,2020-02-18,DL,N676CA,AUS,RDU,16.0,1030,1349,4.0,1408,1162.0,0 days 02:39:00,2020-02-18 15:14:00+00:00,2020-02-18 17:53:00+00:00
1100,125308,2020,1,2,18,2,2020-02-18,DL,N355CA,RDU,DCA,21.0,1150,1238,4.0,1257,227.0,0 days 01:13:00,2020-02-18 15:29:00+00:00,2020-02-18 16:42:00+00:00
1101,125246,2020,1,2,18,2,2020-02-18,DL,N622CZ,LAS,SAN,16.0,905,953,5.0,1014,258.0,0 days 01:09:00,2020-02-18 15:49:00+00:00,2020-02-18 16:58:00+00:00
1102,130798,2020,1,2,18,2,2020-02-18,DL,N882RW,OMA,DCA,12.0,1102,1355,9.0,1432,1012.0,0 days 02:14:00,2020-02-18 15:50:00+00:00,2020-02-18 18:04:00+00:00
1103,4090,2020,1,2,18,2,2020-02-18,DL,N927EV,RDU,PHL,16.0,1236,1330,5.0,1401,337.0,0 days 01:15:00,2020-02-18 16:20:00+00:00,2020-02-18 17:35:00+00:00
1104,44962,2020,1,2,18,2,2020-02-18,DL,N271SY,LAS,LGB,19.0,947,1035,4.0,1040,231.0,0 days 01:11:00,2020-02-18 16:28:00+00:00,2020-02-18 17:39:00+00:00
1105,125254,2020,1,2,18,2,2020-02-18,DL,N617CZ,LAS,SJC,10.0,1000,1104,4.0,1054,386.0,0 days 01:18:00,2020-02-18 16:50:00+00:00,2020-02-18 18:08:00+00:00
1106,21161,2020,1,2,18,2,2020-02-18,DL,N925XJ,RDU,ORD,21.0,1344,1436,7.0,1450,646.0,0 days 02:20:00,2020-02-18 17:23:00+00:00,2020-02-18 19:43:00+00:00
1107,125305,2020,1,2,18,2,2020-02-18,DL,N355CA,DCA,RDU,19.0,1354,1437,9.0,1503,227.0,0 days 01:11:00,2020-02-18 17:35:00+00:00,2020-02-18 18:46:00+00:00
1108,125247,2020,1,2,18,2,2020-02-18,DL,N622CZ,SAN,LAS,21.0,1059,1147,10.0,1213,258.0,0 days 01:19:00,2020-02-18 17:38:00+00:00,2020-02-18 18:57:00+00:00
1109,21043,2020,1,2,18,2,2020-02-18,DL,N921XJ,RDU,IND,9.0,1348,1509,4.0,1539,489.0,0 days 01:34:00,2020-02-18 17:39:00+00:00,2020-02-18 19:13:00+00:00
1110,20009,2020,1,2,18,2,2020-02-18,DL,N8877A,RDU,BWI,16.0,1406,1452,4.0,1451,255.0,0 days 01:06:00,2020-02-18 17:50:00+00:00,2020-02-18 18:56:00+00:00
1111,125309,2020,1,2,18,2,2020-02-18,DL,N374CA,RDU,DCA,21.0,1413,1501,6.0,1515,227.0,0 days 01:15:00,2020-02-18 17:52:00+00:00,2020-02-18 19:07:00+00:00
1112,4070,2020,1,2,18,2,2020-02-18,DL,N927EV,PHL,RDU,19.0,1440,1537,5.0,1553,337.0,0 days 01:21:00,2020-02-18 18:21:00+00:00,2020-02-18 19:42:00+00:00
1113,44963,2020,1,2,18,2,2020-02-18,DL,N271SY,LGB,LAS,10.0,1135,1214,10.0,1240,231.0,0 days 00:59:00,2020-02-18 18:25:00+00:00,2020-02-18 19:24:00+00:00
1114,125251,2020,1,2,18,2,2020-02-18,DL,N617CZ,SJC,LAS,11.0,1144,1241,11.0,1305,386.0,0 days 01:19:00,2020-02-18 18:33:00+00:00,2020-02-18 19:52:00+00:00
1115,14957,2020,1,2,18,2,2020-02-18,DL,N676CA,RDU,TPA,11.0,1451,1622,3.0,1656,587.0,0 days 01:45:00,2020-02-18 18:40:00+00:00,2020-02-18 20:25:00+00:00
1116,130693,2020,1,2,18,2,2020-02-18,DL,N882RW,DCA,MSN,16.0,1508,1613,4.0,1636,707.0,0 days 02:25:00,2020-02-18 18:52:00+00:00,2020-02-18 21:17:00+00:00
1117,125320,2020,1,2,18,2,2020-02-18,DL,N374CA,DCA,RDU,14.0,1602,1645,4.0,1721,227.0,0 days 01:01:00,2020-02-18 19:48:00+00:00,2020-02-18 20:49:00+00:00
1118,44973,2020,1,2,18,2,2020-02-18,DL,N275SY,LAS,LGB,16.0,1323,1409,3.0,1433,231.0,0 days 01:05:00,2020-02-18 20:07:00+00:00,2020-02-18 21:12:00+00:00
1119,14055,2020,1,2,18,2,2020-02-18,DL,N8891A,BWI,RDU,16.0,1624,1711,5.0,1730,255.0,0 days 01:08:00,2020-02-18 20:08:00+00:00,2020-02-18 21:16:00+00:00
1120,125239,2020,1,2,18,2,2020-02-18,DL,N631CZ,LAS,SAN,16.0,1326,1415,4.0,1435,258.0,0 days 01:09:00,2020-02-18 20:10:00+00:00,2020-02-18 21:19:00+00:00
1121,9863,2020,1,2,18,2,2020-02-18,DL,N921XJ,IND,RDU,13.0,1625,1736,12.0,1750,489.0,0 days 01:36:00,2020-02-18 20:12:00+00:00,2020-02-18 21:48:00+00:00
1122,125250,2020,1,2,18,2,2020-02-18,DL,N617CZ,LAS,SJC,14.0,1343,1447,4.0,1514,386.0,0 days 01:22:00,2020-02-18 20:29:00+00:00,2020-02-18 21:51:00+00:00
1123,8159,2020,1,2,18,2,2020-02-18,DL,N925XJ,ORD,RDU,19.0,1554,1818,6.0,1839,646.0,0 days 01:49:00,2020-02-18 20:35:00+00:00,2020-02-18 22:24:00+00:00
1124,4797,2020,1,2,18,2,2020-02-18,DL,N927EV,RDU,PHL,17.0,1709,1803,16.0,1832,337.0,0 days 01:27:00,2020-02-18 20:52:00+00:00,2020-02-18 22:19:00+00:00
1125,14981,2020,1,2,18,2,2020-02-18,DL,N676CA,TPA,RDU,13.0,1738,1908,3.0,1923,587.0,0 days 01:46:00,2020-02-18 21:25:00+00:00,2020-02-18 23:11:00+00:00
1126,11328,2020,1,2,18,2,2020-02-18,DL,N303PQ,RDU,ORD,40.0,1830,1924,11.0,1923,646.0,0 days 02:45:00,2020-02-18 21:50:00+00:00,2020-02-19 00:35:00+00:00
1127,125307,2020,1,2,18,2,2020-02-18,DL,N374CA,RDU,DCA,12.0,1809,1853,9.0,1920,227.0,0 days 01:05:00,2020-02-18 21:57:00+00:00,2020-02-18 23:02:00+00:00
1128,130694,2020,1,2,18,2,2020-02-18,DL,N882RW,MSN,DCA,9.0,1708,1935,16.0,2013,707.0,0 days 01:52:00,2020-02-18 21:59:00+00:00,2020-02-18 23:51:00+00:00
1129,44974,2020,1,2,18,2,2020-02-18,DL,N275SY,LGB,LAS,12.0,1511,1550,8.0,1624,231.0,0 days 00:59:00,2020-02-18 21:59:00+00:00,2020-02-18 22:58:00+00:00
1130,125240,2020,1,2,18,2,2020-02-18,DL,N631CZ,SAN,LAS,18.0,1521,1607,11.0,1635,258.0,0 days 01:15:00,2020-02-18 22:03:00+00:00,2020-02-18 23:18:00+00:00
1131,10095,2020,1,2,18,2,2020-02-18,DL,N819AY,PHL,RDU,30.0,1851,1950,9.0,1948,337.0,0 days 01:38:00,2020-02-18 22:21:00+00:00,2020-02-18 23:59:00+00:00
1132,8285,2020,1,2,18,2,2020-02-18,DL,N921XJ,RDU,BNA,20.0,1844,1902,7.0,1920,442.0,0 days 01:45:00,2020-02-18 22:24:00+00:00,2020-02-19 00:09:00+00:00
1133,125275,2020,1,2,18,2,2020-02-18,DL,N617CZ,SJC,LAS,18.0,1559,1659,10.0,1714,386.0,0 days 01:28:00,2020-02-18 22:41:00+00:00,2020-02-19 00:09:00+00:00
1134,125306,2020,1,2,18,2,2020-02-18,DL,N374CA,DCA,RDU,20.0,2008,2048,20.0,2116,227.0,0 days 01:20:00,2020-02-18 23:48:00+00:00,2020-02-19 01:08:00+00:00
1135,10983,2020,1,2,18,2,2020-02-18,DL,N176PQ,CLE,BDL,9.0,1959,2100,7.0,2128,476.0,0 days 01:17:00,2020-02-18 23:50:00+00:00,2020-02-19 01:07:00+00:00
1136,8190,2020,1,2,18,2,2020-02-18,DL,N906XJ,RDU,CLE,19.0,2015,2124,9.0,2140,416.0,0 days 01:37:00,2020-02-18 23:56:00+00:00,2020-02-19 01:33:00+00:00
1137,125265,2020,1,2,18,2,2020-02-18,DL,N631CZ,LAS,SAN,12.0,1716,1805,5.0,1826,258.0,0 days 01:06:00,2020-02-19 00:04:00+00:00,2020-02-19 01:10:00+00:00
1138,18578,2020,1,2,18,2,2020-02-18,DL,N676CA,RDU,JAX,14.0,2032,2139,4.0,2133,407.0,0 days 01:25:00,2020-02-19 00:18:00+00:00,2020-02-19 01:43:00+00:00
1139,130610,2020,1,2,18,2,2020-02-18,DL,N212JQ,RDU,CMH,11.0,2039,2138,2.0,2125,362.0,0 days 01:12:00,2020-02-19 00:28:00+00:00,2020-02-19 01:40:00+00:00
1140,125274,2020,1,2,18,2,2020-02-18,DL,N617CZ,LAS,SJC,14.0,1756,1903,4.0,1920,386.0,0 days 01:25:00,2020-02-19 00:42:00+00:00,2020-02-19 02:07:00+00:00
1141,10122,2020,1,2,18,2,2020-02-18,DL,N136EV,RDU,BDL,20.0,2105,2215,6.0,2240,532.0,0 days 01:36:00,2020-02-19 00:45:00+00:00,2020-02-19 02:21:00+00:00
1142,8259,2020,1,2,18,2,2020-02-18,DL,N921XJ,BNA,RDU,14.0,1959,2201,4.0,2227,442.0,0 days 01:20:00,2020-02-19 00:45:00+00:00,2020-02-19 02:05:00+00:00
1143,9304,2020,1,2,18,2,2020-02-18,DL,N819AY,RDU,PHL,24.0,2118,2211,2.0,2156,337.0,0 days 01:19:00,2020-02-19 00:54:00+00:00,2020-02-19 02:13:00+00:00
1144,11305,2020,1,2,18,2,2020-02-18,DL,N303PQ,ORD,RDU,15.0,2021,2248,4.0,2306,646.0,0 days 01:46:00,2020-02-19 01:06:00+00:00,2020-02-19 02:52:00+00:00
1145,130819,2020,1,2,18,2,2020-02-18,DL,N874RW,DCA,LEX,18.0,2126,2250,4.0,2214,414.0,0 days 01:46:00,2020-02-19 01:08:00+00:00,2020-02-19 02:54:00+00:00
1146,8822,2020,1,2,18,2,2020-02-18,DL,N918XJ,RDU,TPA,19.0,2129,2256,3.0,2159,587.0,0 days 01:49:00,2020-02-19 01:10:00+00:00,2020-02-19 02:59:00+00:00
1147,45400,2020,1,2,18,2,2020-02-18,DL,N953SW,PLN,APN,18.0,2257,2315,5.0,2301,69.0,0 days 00:41:00,2020-02-19 02:39:00+00:00,2020-02-19 03:20:00+00:00
1148,46457,2020,1,2,19,3,2020-02-19,DL,N953SW,APN,PLN,21.0,518,539,6.0,605,69.0,0 days 00:48:00,2020-02-19 08:57:00+00:00,2020-02-19 09:45:00+00:00
1149,11284,2020,1,2,19,3,2020-02-19,DL,N136EV,BDL,CLE,10.0,554,730,6.0,746,476.0,0 days 01:52:00,2020-02-19 09:44:00+00:00,2020-02-19 11:36:00+00:00
1150,8207,2020,1,2,19,3,2020-02-19,DL,N316PQ,CLE,RDU,42.0,633,737,8.0,741,416.0,0 days 01:54:00,2020-02-19 09:51:00+00:00,2020-02-19 11:45:00+00:00
